cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
339557936,156905906,671598702,3274,5166191,225,252063537
342450971,157906823,686839382,3382,5084509,222,254471688
342237178,157972425,687267651,2818,5126651,219,253377544
336863605,158134925,688365107,3817,5171290,224,241886224
330399823,154801614,686646136,2921,5183568,224,243555149
343214938,158451827,676770595,3141,5180334,224,255394395
342347818,157993082,686876729,3566,5043043,223,254685961
342481085,158061789,688081111,3473,5169434,223,248361441
331231698,157365558,687886381,3717,5168705,227,242006136
335811509,155526490,677609858,3871,5181958,226,248644599
343074180,158355262,685514092,6401,5139076,235,255254763
344978808,158933628,691074992,3294,5115551,217,256304077
337277868,158423623,689306923,3129,5180760,224,241926250
330434692,154669573,685907889,4149,5178842,228,243611998
343456568,158426658,677026821,3504,5182475,225,255518051
342975913,158272137,688816058,5247,5057759,231,255094639
343935255,158652999,690614640,1916,5183967,216,247311376
328508777,156332640,689669789,3369,5181649,223,241927215
339300092,156788007,672966536,3730,5176908,226,251738809
343148312,158336611,689287554,4581,5093955,226,255430225
342468824,158057324,687675201,3157,5134265,222,253075975
335983742,158347100,689345983,2567,5175956,218,241563048
331719769,154831389,684491234,1898,5183646,221,244843217
342492896,158113706,677705994,2853,5172550,224,254733736
343201750,158388721,689405957,3270,5060494,225,255299139
343564560,158561180,689920993,2349,5183651,219,247002472
328085298,156036045,689287117,2426,5172631,221,241377002
339655168,156965058,673441057,2938,5179468,224,252115428
343468327,158506658,689674032,3514,5093302,220,255597901
343317881,158387502,689275197,3463,5150059,221,252667417
334897653,158094884,688308004,3073,5168825,223,241883900
331431482,154525446,683670251,2921,5172686,217,244451507
342510024,158071785,677619444,3772,5168010,221,254623658
343153015,158299423,688870346,3234,5058479,222,255257300
343926382,158698350,690721929,1991,5189707,214,247157400
328418582,156151855,688915947,2753,5178610,214,241685555
337963846,156324930,671845747,2431,5159200,215,250456608
343469864,158438241,689416674,2866,5108176,210,255471749
343252649,158423102,689319422,1834,5135361,198,253903068
336338792,158496137,689650088,2816,5182993,208,241931839
331078742,154542531,684283992,1897,5172779,202,244141676
341970115,157818227,675584183,3144,5162632,194,254027271
342456029,158126752,687891690,3371,5052762,177,254583367
343414058,158519616,689651314,2875,5183900,169,248781407
330692582,157164478,688057204,2903,5170808,170,241943522
335501449,155418216,676081187,1384,5170119,158,248253547
341789669,157840122,683037937,3148,5137330,141,254065769
342655674,158199263,687932145,3561,5080663,137,254773846
340898710,158067027,687707654,3002,5170515,135,244527497
328738280,155857751,688210144,3386,5173685,181,242038900
344117261,158793714,680991709,2538,5235149,181,256285308
342272484,158024480,687600279,2172,5047944,179,254320693
342153203,158011893,687286681,2200,5165718,177,249298404
332677793,157989785,687452455,1749,5165420,177,242022790
332875465,154360154,680670336,1537,5167314,176,245766349
341235677,157649818,677027796,1508,5154840,174,253457677
341970004,157883354,686800913,4781,5042814,185,254122383
342067754,158002570,687408647,2832,5166407,176,248309533
331632833,157500435,686804324,796,5163333,174,242048158
333715807,154794684,678916562,2161,5169612,180,246740109
341804698,157781311,679442874,4606,5159844,185,253871465
342395051,158050184,687579013,1377,5050951,175,254491291
342327492,158027769,687637539,1365,5167885,172,246805962
329769173,156863737,687218470,3355,5165111,186,241987581
335598081,155443966,675812461,3534,5165413,189,248263875
341138040,157609023,681584163,2757,5136134,188,253391154
342000257,157905041,687241858,4011,5064090,194,254185037
341918020,157965341,687263145,2091,5166043,190,245454039
328528712,156353291,687596792,2943,5167356,198,241989536
336854125,155880425,673310775,3423,5163869,200,249461001
341204231,157540352,683842508,4044,5122929,211,253440135
341925885,157838867,687063288,2713,5081555,216,254152485
340341991,157852335,686967643,2098,5161288,219,244120702
328523072,155716996,686939357,3190,5164967,225,241754077
337817979,156203675,670762617,3199,5160603,226,250363786
