cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
328732827,31148953,118929,442133224,825,1918480,148576475
342176131,31732467,114730,435485839,655,1908971,156351747
343060586,31851477,117705,436851171,687,1906436,156005314
343029749,31834272,125443,440974910,866,1873371,152728782
331737429,31711697,121836,441298201,684,1913624,147983826
334584379,31211135,120262,440697327,736,1913183,151598821
342111415,31730050,122105,431444240,634,1906928,155972241
343224837,31839480,126467,441586426,891,1881141,156420091
340323694,31822243,118890,441577036,638,1901517,149622430
328444048,31294902,117393,441080984,585,1914579,148474614
339202619,31595381,119156,439185651,666,1910951,154079839
342205276,31760191,119019,433567060,699,1909984,156120406
342885836,31806351,125656,440998081,828,1865117,155263299
335844104,31866852,120224,441043471,605,1912358,148184917
331405121,31157168,120719,441567377,695,1915473,149909312
342883123,31849319,120634,432993553,783,1913707,156544104
342161548,31748433,127589,440752525,874,1895007,155974187
343543631,31845933,128269,441577251,968,1886245,151220430
328602047,31454855,126535,441559556,881,1915413,148224306
338804699,31515896,127434,440754488,616,1912831,153851220
342047101,31844648,124131,432161445,777,1915713,156012201
342041480,31707825,120524,441604436,562,1862493,155580704
337261486,31817625,127527,441415266,614,1912057,148193194
330060092,31118821,125941,441064741,880,1910804,148827449
342913515,31835078,121682,434696898,715,1914239,156496305
342836471,31826863,129839,438398664,830,1902235,156397482
342110518,31717197,118771,441374826,538,1873560,151979672
330967386,31620959,125204,441289541,617,1912192,148338733
336185056,31318024,124469,440928874,859,1910572,152433986
342887420,31830738,123970,431043203,696,1912006,156267105
343878702,31963541,129468,443364358,779,1878606,157073827
337213788,31657634,131839,440221809,709,1905935,147935101
328590922,31165041,126356,441769818,666,1916086,148629004
342476778,31839258,123155,436260462,588,1912638,156041068
342831934,31860679,126121,436020985,782,1912999,156104134
342951515,31890939,126923,441635833,751,1873039,153433851
332058317,31688849,128561,440191071,757,1906610,148096650
333243705,31130777,126153,442213494,597,1916764,151331758
342157005,31762424,125911,430403646,675,1907752,155718781
342840056,31827813,126764,440799317,908,1887875,156122178
342578454,31877568,130485,441590652,776,1893362,150937637
327721829,31296398,130794,439844406,724,1902188,147883504
337998420,31403988,128018,441379979,666,1911449,153551054
343012717,31837032,134709,431129980,677,1910793,156307659
343009648,31841521,126039,441516233,638,1867349,155779822
337087257,31883375,129398,442127285,815,1914981,148300404
328428960,30929318,131817,439755581,760,1904509,148334700
342986568,31790035,131777,435186650,849,1907811,156392794
341887434,31717898,130774,436306789,603,1903611,155827170
342973760,31813428,131184,441615318,719,1867455,153298025
332403926,31760180,136486,442009077,699,1916085,148304447
333089688,31027127,127715,440141990,591,1905371,151105272
342984627,31853740,129926,431553132,734,1914189,156428614
343086224,31866016,137606,441662659,839,1886573,156461934
341288741,31853088,140305,441953983,945,1900677,150119494
328553635,31342950,134628,441383234,761,1913646,148386201
339218999,31515836,133467,438714774,892,1907819,154437265
343507179,31846920,136446,434220081,640,1912763,156606486
343256894,31864559,137224,441755893,946,1869191,154378717
334249576,31884831,135177,441862848,775,1914254,148323473
332769896,31127719,135547,441634571,815,1915609,150745066
341290033,31677969,128726,430745130,609,1908826,155340619
342010171,31770484,138387,439514841,753,1892947,156045552
343868178,31946739,139710,442618819,779,1890474,151603859
328631127,31482048,141643,441292308,1167,1912153,148178978
338419352,31498770,136577,441033177,982,1912089,153928298
341339746,31670840,135734,430571269,633,1908582,155625331
342848416,31811270,137483,441456990,673,1867341,156305229
337836376,31851197,134497,441465792,757,1912496,148090465
329620340,31111598,131866,441329453,620,1911284,148941719
341843645,31780890,134746,435076603,692,1907379,155696674
341848821,31707167,133173,436148699,680,1908074,155578439
342874253,31804046,132362,441312141,629,1868893,153162769
332567445,31772425,136318,441289394,771,1912607,148066882
334452939,31207477,131824,440924641,632,1911357,151341834
342686653,31871906,134504,431129667,785,1913087,156223714
342066177,31705049,137129,440954845,684,1881561,155845491
341040146,31818797,136028,441459929,616,1897765,149848439
328579657,31322273,135298,440380148,669,1907204,148052856
339256176,31614662,135367,440638623,727,1917809,154560871
342676289,31855414,138716,432994199,799,1914979,156135797
340962382,31628556,139231,439675288,823,1861923,154749048
337251410,31838023,143140,441070776,927,1911060,148057663
329728392,31127656,141800,441412529,910,1913591,149028796
342784808,31847788,134608,434884765,811,1913521,156148082
342819708,31871007,140280,438206795,759,1908078,156181390
341951552,31718333,138982,441037807,775,1873614,152763848
331351813,31640984,137500,440856629,825,1908801,148294546
335222543,31217769,137975,441011997,770,1909882,151873878
342636292,31776775,146594,430641177,904,1909179,155882570
342764504,31828590,136425,441530769,554,1882559,156405190
339707230,31695670,143099,440623241,751,1895374,149672153
328583148,31257358,139570,440778508,689,1908391,148129540
340353588,31616957,136319,438136929,703,1909952,154872119
342658489,31865148,142824,433810359,863,1913933,156257265
342829601,31843214,139345,441556119,734,1870719,154676855
334349654,31769889,138842,442022560,556,1912498,148294812
332032145,31014196,135552,439935283,687,1906456,150116140
341959051,31756142,141088,432193764,868,1907407,155802030
342775506,31830583,138420,439249376,659,1897334,156194830
342821041,31874634,140998,441859010,711,1887094,152056386
329286626,31534623,139595,442264096,792,1915657,148685785
337417991,31476049,134391,441989550,670,1916397,153398542
342854608,31816417,139120,431527664,601,1911547,156410292
342029358,31772188,143684,440290799,1016,1867190,155722267
338155479,31785570,139575,440471987,625,1907648,148614867
328523371,31096407,140928,441652156,782,1909954,148452845
342092226,31753436,135337,435969774,730,1907934,155970287
342812724,31830396,142062,435518425,788,1911572,156123348
342761837,31836505,143537,440876612,712,1869084,153541193
333249073,31756646,138204,439978587,844,1907972,148171995
333389439,31070395,142275,441588888,882,1913187,151115923
342714702,31813936,138267,431237172,644,1909811,156125582
342955123,31869969,143867,441021259,803,1889334,156408387
341922224,31833652,139392,441294704,665,1894481,150582224
328686529,31377453,142290,441194822,761,1912940,148476057
339061192,31507713,141249,440204420,829,1912458,154397502
342964189,31827152,143324,432917027,882,1911458,156361360
341954304,31767231,137736,440077968,709,1864977,154986435
336840300,31829280,145780,441536266,915,1912641,148162375
330285649,31045909,138445,440908734,629,1910406,149121231
343192394,31854562,135661,434322494,721,1915198,156656639
342885270,31826754,143889,438770900,780,1900879,156158474
343005387,31850981,148792,441845689,857,1883725,152093917
330190690,31614806,148438,441489738,982,1913734,148152978
337664864,31343288,141505,441369359,788,1911050,153298057
