cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
333432042,57111517,563959982,94641008,3997954,799295,213255489
331397556,55821305,558623837,94319073,3997062,797173,215765280
342600189,57032504,555678373,92960594,3998698,800132,224697548
343003542,57020535,564961415,94634895,3910494,790774,224908582
341970546,57091279,563556062,94470947,3997532,791382,216746884
328389885,56619797,565396604,94967821,4009367,800601,213764757
337231254,56442046,551434869,94297785,3992264,797764,220775139
341546163,57071988,563469285,92307626,3967407,797822,224419177
342351879,57124686,564907655,94519173,3941939,782271,224831124
338378872,57322924,565747640,94840057,4012877,798622,213930541
328337922,55945189,564822549,94816052,4006802,799254,213491441
341777835,57196294,551716169,93629279,4007001,799698,224660433
342821066,57116576,565089196,93450314,3908204,800901,225284581
341115099,56770903,563034077,94165655,3990415,777369,220425742
333012697,56897710,563059872,94448398,3988732,798176,212862886
333298497,56068297,559907845,94782713,4020392,801477,217342752
342788367,57269115,558442465,92629204,4000257,801649,225211166
342810518,57360784,565983807,94837626,3930829,789207,225844481
340424070,57037585,564380216,94219968,3997873,792174,215576415
328331246,56379413,566373765,94653913,4013070,798615,213764242
339872297,56842860,550941132,94225211,4003465,801772,222553021
342724212,57489935,565802583,93324905,3943522,801195,225338422
341404984,57064698,562879344,94534475,3973323,781652,222608956
334869309,57070093,563876436,94694758,4001200,796865,213351078
329474065,55896864,562262740,94244461,3994471,798246,214412565
341791346,56920608,551241291,92987209,3984262,800787,224210516
341790712,57135846,562717502,93673018,3899348,800889,224390367
341775808,57113774,564029441,94419915,3995191,781115,221066810
332849315,56965842,563256898,94359757,4001718,797019,213228164
333373506,55933892,558292837,95129681,4007605,805538,217276440
341714748,57152621,559271818,92547278,4007304,797235,224306875
341457305,57017270,563171700,95479633,3904944,792387,224309334
341926750,57224293,563488432,95600729,4001188,789665,218141466
328990267,56537103,563153894,94131620,3996657,795722,212995745
335201528,56147097,554208426,94554442,3992999,800000,219050744
341525166,56975742,559566352,92252733,3979630,801363,224058333
341732968,57056175,562942125,94613308,3918462,789180,224103916
341736389,57290529,565619269,95095050,4013159,795845,216637666
327702566,56095606,563143441,93928055,3983259,797637,213078039
337926908,56466519,550321382,94346932,3985493,798705,221042165
341737211,56913354,562826208,92415485,3950774,800325,223750767
341784613,57125593,564091187,94511881,3954803,780888,224304616
338303175,57404024,567249397,94976081,4021300,799365,214155154
327751953,55741790,563049670,94333874,3988075,799492,213036028
341856235,57063873,551335273,93111284,3994819,797250,224539790
341874962,57193524,564879961,93257130,3916185,798476,224897714
343704401,57360686,566796536,94949989,4013297,783497,221945976
332506176,57555913,563401759,94524632,3998311,801552,213594249
