cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
240485557,85313084,2751705,125,171047574
239074101,84891484,2736866,88,170219415
239062929,84862903,2736414,136,170262112
239181123,84983151,2740508,147,170412926
238739200,84841811,2735435,93,170099290
238825408,84781434,2733894,114,170095271
238774454,84782311,2733990,103,170101527
240934736,85556518,2759071,138,171553056
241289053,85723865,2764143,112,171891382
240976123,85566540,2759513,113,171561903
238128285,84494250,2725019,107,169379091
241186821,85649466,2761926,110,171636485
240021232,85265666,2749837,132,170947667
239066906,84845716,2736424,121,170285808
239210708,85015856,2741406,107,170430944
236624924,84108455,2711373,117,168691959
238935853,84886028,2737371,122,170222553
241287408,85758492,2765299,101,171960643
241266353,85746092,2764780,118,171931916
241073018,85688277,2763267,115,171829539
240454841,85317383,2751313,125,171124235
238914308,84821032,2734965,134,170062818
239006083,84876666,2736865,134,170259555
238818533,84788254,2734301,102,170112534
241220310,85731181,2764169,114,171796874
238603521,84736577,2732637,126,169838841
241103681,85618527,2760924,125,171759944
241232880,85659944,2762905,116,171712058
240980991,85603307,2760716,124,171733754
241143143,85647253,2761678,114,171784850
238009901,84465327,2723899,95,169353135
241076359,85567501,2759427,91,171507526
241201055,85657371,2762027,89,171686795
238657320,84733818,2732595,153,169898185
239071526,84927196,2738421,117,170280393
238751992,84757471,2733245,123,170072949
241241344,85727926,2763942,90,171881793
240882010,85538144,2758500,90,171585093
241052558,85582319,2760046,125,171641160
241296626,85690603,2763377,111,171840078
238119791,84536379,2725782,115,169448450
241204945,85668845,2762158,118,171614031
239093423,84912869,2737947,115,170318131
239006352,84929893,2738629,115,170188016
238619706,84807908,2734854,128,169984578
238811225,84825950,2735236,103,170025428
238528071,84698447,2731433,112,169775908
241205348,85675913,2762618,93,171805619
238931565,84904158,2738087,118,170244534
241113938,85516476,2757471,116,171457536
238334592,84614034,2728742,112,169496592
239026293,84854067,2736162,133,170126944
238736475,84805056,2734410,103,170038400
241254510,85687801,2763225,92,171818707
241031312,85619395,2760824,105,171651368
238758076,84770212,2734004,127,169991044
241132773,85647667,2761741,107,171720975
241247401,85676467,2762702,122,171844907
241066734,85562169,2759112,118,171585793
238802166,84792873,2734306,131,170081433
238028414,84489538,2724457,128,169377813
241245204,85666918,2762245,120,171786748
238887127,84868854,2736820,121,170104381
238940884,84861786,2736430,130,170067112
238804213,84788626,2734116,97,170126820
238931511,84873907,2737169,119,170206566
238723949,84753844,2733103,133,169893900
238911353,84863708,2736916,110,170125330
239045327,84935504,2738963,124,170180278
238659202,84821362,2735118,93,170151995
240486657,85382928,2753115,110,171136551
241354363,85716580,2763858,110,171880027
238827247,84805645,2734839,109,170038441
238759917,84760602,2733084,101,169933654
238815384,84784069,2734056,97,170062758
238758695,84813674,2734749,103,170053094
238850366,84776598,2734031,148,169972481
238939930,84831406,2735802,90,170167151
238778604,84779599,2733662,115,170038924
241272465,85690256,2763391,132,171761569
238095117,84537247,2725870,103,169571555
238870797,84828182,2735874,102,170066219
238901605,84834661,2735411,122,170103259
238885628,84860577,2736330,126,170043474
238817536,84837141,2735970,127,170195614
240101866,85354044,2752165,123,171133887
238285340,84658415,2730426,125,169718502
241208476,85685770,2763171,131,171765691
241308060,85760326,2765380,107,171946163
238729036,84827526,2735407,106,170114515
238406326,84662518,2729714,89,169699173
238950485,84830589,2735753,82,170156483
238930593,84884734,2736968,98,170290681
241274880,85726069,2764303,121,171811001
238729524,84887578,2736896,94,170256132
241251149,85710982,2764192,137,171852920
238845535,84857155,2736233,117,170076856
241189428,85497844,2756991,107,171487248
238873888,84833731,2735914,103,170009127
