cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
4699674,2681,5370,16163,444192
5539712,3168,6346,19042,526753
1820669,1009,2016,6254,173271
5443608,3120,6256,18735,516724
4959283,2824,5662,16917,474287
2512944,1404,2815,8618,239748
4651107,2661,5335,16009,436707
3694541,2097,4201,12639,349576
4497087,2560,5132,15481,427924
3558806,2001,4009,12217,339693
3779764,2148,4307,13020,359777
6080488,3478,6976,20863,578889
1442141,792,1576,4971,139683
5603774,3208,6438,19324,532145
3912572,2228,4458,13402,372007
2910610,1640,3289,9966,281333
4211770,2409,4826,14582,395322
3590437,2040,4089,12420,341010
5099782,2912,5838,17554,481916
2630674,1475,2961,8980,253464
4544459,2583,5177,15593,431168
5271603,3014,6041,18140,500500
3879561,2204,4412,13323,372338
3792891,2153,4321,13028,361922
3786190,2144,4294,12954,366566
3488892,1980,3971,11970,337092
5654880,3213,6440,19265,559551
2231957,1243,2487,7622,221978
4678134,2656,5327,15993,459814
5081973,2895,5803,17368,497730
1779428,993,1988,6155,173661
5415847,3083,6182,18563,519954
3753884,2134,4276,12914,358968
4040948,2287,4583,13842,399737
3891730,2205,4417,13379,379341
3919706,2230,4470,13386,375919
5430128,3096,6207,18673,515637
1941299,1081,2168,6629,185647
5096587,2906,5827,17551,486556
4806048,2737,5483,16519,461818
2119600,1184,2373,7260,206639
4872179,2778,5566,16753,475884
5002469,2848,5714,17154,476034
3295999,1859,3722,11342,314965
4641977,2642,5290,15888,439001
3749780,2128,4260,12882,360231
4981931,2861,5735,17270,439778
2571230,1446,2898,8904,231997
3934613,2256,4519,13604,356212
5563390,3192,6399,19215,506060
1760255,975,1950,6094,163343
5550404,3194,6401,19165,493786
3846049,2196,4403,13296,339698
3611117,2069,4149,12555,313352
3952983,2266,4538,13651,346652
3368350,1928,3865,11654,297230
5809492,3347,6720,20117,507333
2059347,1158,2317,7120,180328
4652399,2677,5372,16097,407211
4413789,2529,5068,15210,392808
2426456,1376,2756,8415,214970
5462373,3146,6302,18871,483490
4106783,2348,4711,14141,357611
3548320,2030,4064,12193,309586
3697077,2101,4206,12732,323967
3660033,2092,4197,12708,323233
4934956,2841,5695,17086,431787
4188085,2408,4833,14547,377976
2535174,1436,2873,8726,230124
4719399,2720,5447,16414,408157
3482133,1992,3994,12086,305760
4116209,2348,4699,14180,364847
5895327,3406,6822,20507,511730
1583881,880,1764,5488,138788
5602865,3232,6480,19444,476540
4224722,2432,4874,14673,360850
2998256,1699,3393,10432,259168
4974300,2871,5756,17311,422765
3867218,2226,4462,13446,333461
4704617,2713,5434,16397,403225
3385153,1937,3882,11726,298068
4151706,2378,4759,14400,368973
3089559,1752,3501,10595,274625
4799255,2730,5474,16456,469408
5136496,2926,5862,17661,497978
2640717,1473,2940,9056,259898
4539903,2580,5163,15554,444845
5238115,2992,5996,17983,509191
1442389,791,1582,4960,140958
5345740,3055,6120,18400,511360
4100652,2326,4663,14120,398244
3571469,2011,4020,12261,347526
4117142,2342,4693,14151,392889
3874070,2209,4430,13331,372008
4255111,2430,4868,14656,405024
3076924,1759,3526,10615,292861
3423366,1943,3887,11781,330737
4171950,2372,4758,14280,408474
4145160,2349,4700,14236,404016
4582712,2616,5245,15802,441736
2467528,1392,2781,8550,234084
4507161,2570,5148,15499,424967
5670838,3244,6494,19500,542360
1680161,935,1867,5775,165810
5642941,3225,6460,19368,551724
3506532,1996,4001,12100,340185
3447158,1945,3894,11876,338256
4078352,2316,4640,13969,393017
4608787,2619,5253,15768,440910
3853487,2190,4382,13337,366845
4247112,2419,4853,14639,405494
3394228,1926,3860,11655,328783
5840247,3322,6665,20012,576990
1695494,936,1869,5855,163393
5572466,3184,6381,19206,532867
2048185,1135,2270,6965,195038
4389043,2499,5009,15056,423688
5383653,3077,6165,18454,511381
1902410,1061,2124,6584,186116
4770672,2727,5469,16424,459292
5638917,3222,6455,19364,542495
1742497,967,1936,5902,172240
5132696,2936,5883,17646,489320
4742494,2684,5371,16141,446467
2595068,1456,2916,8920,251622
4390705,2505,5015,15134,416174
3604229,2037,4085,12363,344117
4222441,2414,4836,14537,397582
2898863,1637,3275,9947,278782
4580378,2604,5219,15715,437826
5020337,2858,5730,17184,481989
1823866,1014,2037,6321,181074
