cycles,instructions,load_misses,store_misses,ept_walk_cycles
45331451,43251271,10356495,6145377,3156340
45434746,43261363,10344142,6143501,3173010
45282473,43097191,10312833,6124071,3216587
46379657,43409650,10376035,6150757,3285395
46873098,42859432,10257462,6085312,3261737
47184484,43301465,10359282,6145488,3247258
46159084,43012239,10289978,6112513,3251552
46612911,43596147,10433517,6189614,3243868
45807310,43253868,10351778,6144102,3150898
45304904,42905091,10282310,6104319,3189525
45313286,43068326,10301486,6116338,3203651
45301364,43204336,10336661,6138980,3247094
45483138,43105049,10308619,6120151,3219061
45814215,43363408,10375057,6152831,3208724
45779508,43504893,10415483,6183450,3265855
45995783,43797530,10476619,6218091,3276536
46052086,43840048,10481913,6224421,3255296
45163913,43155382,10328509,6129217,3182497
45920769,43528251,10419120,6184157,3246732
45896552,43645974,10437884,6197092,3268780
45445988,42968756,10280709,6105341,3220669
45743576,43420912,10394003,6172230,3295410
45833884,43746855,10459360,6208354,3270243
46460531,43759572,10474950,6206709,3278844
45761484,43211080,10333840,6136284,3219625
45297746,42985246,10287726,6106350,3248724
45384385,43301368,10359716,6146645,3256437
46120819,43727718,10460334,6211695,3282421
45184522,43215683,10344346,6142987,3231656
46165241,43264540,10365188,6144509,3269620
45399079,43007962,10292207,6111990,3219149
46126646,43482487,10405506,6179048,3311942
46118085,43193193,10349167,6138708,3264104
46033198,43226043,10352139,6140566,3251752
45666916,43247971,10351965,6145704,3250163
45489548,43278032,10356845,6152846,3244867
45906447,43612293,10429741,6201009,3275221
44927682,43089032,10298653,6112395,3240927
45932089,43423864,10397086,6171075,3218500
45085723,42997130,10283231,6107222,3254964
45540017,43220638,10341805,6139540,3237672
45680649,43342080,10368945,6158896,3275553
45326221,43432232,10386318,6164649,3249439
45738922,43371632,10371046,6153465,3241124
44845920,42822399,10249502,6088047,3224398
44951713,42939596,10265826,6098131,3276550
45601698,43054701,10304553,6118078,3257149
45334320,43054496,10298421,6113518,3252560
45345007,43077266,10306918,6117567,3244251
45938032,43222999,10344886,6136512,3206981
45412866,43159746,10329324,6128344,3254123
46473560,43352304,10380585,6157981,3228080
45659510,43566760,10425568,6190164,3276423
44718355,43058600,10305248,6116554,3284182
45962509,43468071,10402242,6172267,3315289
45132518,42922376,10272758,6100077,3299517
44881660,42908253,10272503,6103606,3226355
44761986,42877436,10249503,6090802,3237863
45349200,43181617,10333782,6136713,3255442
44940079,43087382,10306613,6122304,3277711
45267867,42882166,10256863,6086997,3176517
45636003,43203696,10320179,6130220,3284738
45161484,42695915,10221735,6071084,3237492
45374437,43066328,10309026,6113777,3290930
45089990,43074069,10315464,6121919,3240089
45187099,43414230,10381178,6161244,3284100
46348269,43645902,10452508,6200320,3232266
45346880,43002516,10291309,6107554,3246587
44847139,42971115,10281136,6105312,3259811
44692275,42615608,10189008,6053960,3267334
44596177,41349478,9875690,5863708,3142248
46479214,42908877,10268533,6097064,3325529
46470262,43330644,10368547,6151467,3290560
46387666,43278864,10363008,6148209,3255570
46347806,42994977,10285633,6107297,3285786
46068775,42963592,10280086,6104361,3263808
46652663,43211130,10341058,6140214,3226746
46775604,43472045,10406437,6173075,3294179
46491403,43272694,10343982,6141013,3289743
45847279,42989749,10293723,6114558,3266825
47008252,43408985,10378285,6160921,3239627
46522452,43045195,10300991,6117531,3283239
46650983,43319386,10361280,6149840,3256686
46483392,42976260,10287651,6104328,3276777
46084659,42702150,10217384,6063772,3279432
45687625,42365977,10138366,6014810,3287663
45592831,42520828,10176207,6041323,3268657
45875701,43547604,10415368,6183259,3205707
45845758,43339483,10361953,6154716,3226919
45491889,42967524,10268350,6098719,3159193
46177257,43782461,10474336,6217446,3223668
46210850,43604694,10433778,6195034,3255034
46741449,43746006,10471577,6210155,3219776
45998022,43509985,10419043,6182659,3233576
45705759,43324641,10375135,6160369,3256159
45252590,43395023,10381141,6160890,3258787
45204214,43191095,10331872,6130988,3195606
44844071,43348202,10373598,6162489,3201169
44609851,42851432,10249182,6091364,3213620
45029208,43046281,10308284,6122074,3211414
45927487,43623898,10437771,6196666,3227533
45754988,43577912,10432159,6192774,3231233
46186541,43886760,10490765,6230323,3191309
45236826,42905880,10282135,6103241,3210267
45730358,43442676,10391777,6164695,3230822
45180251,43129800,10326811,6130570,3208216
47012461,43966819,10519109,6238561,3251103
46145015,43808366,10479796,6220022,3226961
45075860,43236661,10348841,6143564,3225674
44417325,42565405,10181246,6047963,3157104
45561736,43554862,10422964,6188825,3292064
45749034,43477666,10389252,6171809,3228766
45881762,43262533,10349457,6140877,3211847
45209827,43049236,10314077,6118028,3207604
45181091,43231396,10340761,6140123,3220019
45901581,43434499,10393003,6167185,3237929
45425581,43059991,10303915,6118242,3206245
45365751,42941344,10271015,6099627,3212444
45901434,43307878,10357985,6149950,3284416
45809038,43359406,10382903,6160798,3254657
45972892,43441163,10391224,6161787,3216196
42806713,40223498,9637043,5716255,2974783
47247164,43342850,10368863,6152530,3211857
46173377,42567006,10192154,6048651,3231254
45464033,42824351,10238263,6084235,3278918
46787860,43250427,10336824,6134592,3246756
47630809,43470538,10414847,6173301,3334937
47087778,43330986,10367543,6153370,3237200
46518399,43176979,10326982,6132282,3262102
46049560,42750299,10220005,6071194,3237878
46669078,43507120,10416948,6175861,3263905
46284904,43496113,10399628,6174161,3304507
46691456,43540246,10414021,6182856,3326348
46423582,43327616,10377850,6157768,3268275
46699239,43437595,10391850,6167722,3305581
45678407,42703101,10216464,6067687,3223489
46065115,43091092,10314494,6121521,3268959
46829702,43672014,10456538,6201772,3231621
46116818,42958681,10281519,6107794,3238883
45664196,42824340,10247527,6082643,3192772
45683357,43111285,10305675,6121819,3285790
45715320,43481511,10395190,6173522,3293602
45961977,43188662,10331750,6137756,3293320
45263808,42919686,10277192,6097348,3256013
45646084,42977347,10282151,6103061,3244706
45170384,41311945,9887451,5866969,3132967
43181660,33137238,7944097,4712277,2431858
46911200,33505236,8020148,4760014,2482425
47700429,33990519,8138793,4825912,2428966
47078513,33702070,8071985,4788957,2415035
46749366,33380970,7998756,4746788,2400074
46588685,33284221,7965186,4731879,2418856
46991584,33491488,8019304,4755929,2422576
46795300,33388451,8000858,4746310,2462086
47009047,33662788,8051806,4782577,2535973
46541879,33289307,7970137,4730625,2477461
46500251,33305312,7970150,4735564,2416230
46367295,33221977,7953522,4721455,2403873
43467152,33577291,8041560,4771186,2435191
46518741,42869662,10251503,6084548,3196523
43581752,37644918,9012325,5345281,2782272
47184893,33573538,8038309,4772954,2407403
47232816,33538371,8034456,4767654,2434895
47400091,33765840,8091278,4793011,2457169
47344392,33485732,8023727,4758796,2434142
46828662,33642872,8046936,4776726,2452221
47631310,33848888,8099349,4802698,2441713
47153982,33459126,8017791,4758294,2409818
47759645,34042617,8148127,4834841,2485494
46358038,33218956,7950758,4725006,2453628
46926528,33609605,8033881,4770177,2450966
46935346,33408179,8002742,4749317,2479869
47289062,33698709,8068731,4789505,2512329
47339574,33750348,8089172,4794115,2492422
47082666,33627103,8051529,4777339,2427754
47115717,33532497,8028729,4763090,2447848
47817195,33922054,8124437,4817371,2480294
47050450,33544032,8032952,4767137,2444024
46102012,33426319,8001659,4755085,2437308
46267199,33048433,7905378,4688452,2439607
47038557,33589600,8049773,4776140,2438185
46528963,33413902,8009852,4759896,2403052
47041590,33681410,8070509,4784746,2453106
46793870,33647623,8052246,4774211,2438626
46942470,33525235,8022725,4762925,2482573
47010312,33575354,8035281,4767970,2485462
47620295,34144195,8177438,4849691,2518451
47309629,33966611,8134601,4827976,2512240
47458295,33800542,8089385,4799884,2543288
39902419,33325575,7983244,4733343,2707304
36011907,34773621,8329223,4938882,2620460
35161534,34743615,8321048,4939179,2680907
34924196,34753965,8317614,4939489,2630577
35232861,35051946,8399929,4980568,2647914
35086903,34940856,8368826,4965450,2639661
34910750,34809600,8337244,4945863,2631336
35127937,35046272,8378364,4973184,2628731
34914133,34809835,8334772,4947026,2651975
34655067,34638272,8284281,4918033,2633509
34394638,34424452,8244458,4893122,2636181
34722228,34820972,8337778,4944295,2611169
34730982,34892584,8343705,4952330,2595277
34816271,34909642,8354938,4958694,2608807
34792097,34758981,8326171,4939621,2655599
34862198,35040150,8388728,4975096,2669962
34906096,34807280,8334678,4948874,2655012
34479746,34726115,8317895,4938207,2656481
35012161,35062861,8394063,4983916,2666228
35306747,35210680,8430686,5000625,2673078
34567258,34561583,8274443,4912953,2630903
34893715,34811632,8334030,4944791,2648724
35150169,35266701,8441006,5007198,2643207
35099688,35211812,8433255,4998119,2644918
35197492,35006410,8394939,4976721,2678576
34979543,34909141,8349486,4955305,2626813
34999269,35010664,8386726,4977599,2627267
35130064,35141716,8413707,4994828,2646724
35197877,35239775,8432092,4999833,2662313
34985690,34974712,8377658,4972409,2653063
34983640,34993332,8368427,4962917,2619530
35058119,35032285,8387891,4976907,2605808
35108747,35179327,8423913,4997502,2616159
34759463,34759859,8328832,4940398,2610089
34890104,34829277,8346438,4952534,2611195
34879342,34856999,8342810,4953963,2639805
35101242,35066123,8398601,4980466,2622173
35039338,35006844,8375676,4968806,2646870
35180228,35235299,8431296,5004196,2658508
34806291,34895004,8350735,4958212,2623018
34616375,34643855,8295435,4924222,2591944
34896355,35041651,8387014,4978896,2608433
35205702,35020698,8390578,4978698,2655331
34251197,33809092,8106072,4800000,2481951
35032847,34515672,8264950,4905199,2583248
34890225,34613444,8291389,4922022,2570963
34876751,34739787,8314841,4936635,2565677
34906865,34830967,8339311,4948692,2575080
35052948,35035426,8388668,4975982,2589485
35110205,35017210,8381025,4973724,2569428
34631183,34432215,8240927,4891006,2586416
35130398,35066852,8397858,4978571,2610488
34942670,35002140,8383166,4970379,2581886
32946655,32960012,7905231,4683382,2457511
35935916,35005253,8383283,4969577,2602412
35557941,34725633,8311703,4931814,2669346
35195934,34475293,8253608,4900012,2660998
35252356,34799871,8329323,4946494,2631561
35066608,34806699,8321169,4942099,2614210
33316178,32520806,7786054,4618033,2442619
35068568,34162989,8180706,4853438,2592412
35570169,34821953,8336079,4948281,2648856
35401401,34851905,8333623,4946149,2632911
35305371,34666454,8306513,4923448,2635496
35016305,34582674,8280256,4913791,2610057
35244581,34855444,8338414,4946699,2643970
35124798,34740452,8324663,4940468,2626513
35424416,34961372,8366725,4964231,2658034
35010445,34626089,8290663,4921793,2637920
35285281,34732683,8313555,4937691,2596604
34809998,34286844,8205094,4874406,2589750
35267933,34507915,8261820,4905183,2631987
35682001,34867308,8348465,4954267,2650707
35368723,34731027,8329766,4938145,2657745
35577433,34826730,8327215,4940433,2655167
35527917,34690572,8311762,4935299,2637840
35689083,34995457,8371464,4965351,2675279
35419029,34679059,8308177,4931943,2631419
33797499,32780656,7845707,4653171,2430117
35499035,34509699,8258159,4904637,2604112
35132455,34285993,8208683,4869849,2612418
35773821,34883858,8355791,4952733,2667009
35744049,34999287,8382067,4970802,2684371
35277382,34613811,8288823,4919213,2653058
35457113,34660266,8292324,4923399,2656906
35289757,34581352,8281514,4915390,2660682
35187549,34649314,8294429,4921137,2603790
34089834,33127537,7933035,4713087,2530685
35257979,34313824,8212976,4878093,2617438
35060989,34441061,8244120,4894399,2767259
35537846,34778069,8321705,4936335,2805361
35239563,34232573,8193957,4866244,2789018
35413172,34468627,8258501,4898634,2827074
35602836,34845694,8338193,4945397,2819484
35340230,34804291,8340700,4947615,2640401
35290500,34775702,8324859,4936481,2587953
34909688,34566772,8277918,4913084,2614647
35103249,34682393,8299936,4923907,2623650
35013866,34389680,8242637,4888969,2585874
34928278,34484456,8258153,4898328,2612970
35119327,34666401,8300462,4926890,2625630
34890445,34417450,8243534,4894106,2615869
35459158,34869470,8348451,4953261,2627172
35490369,34872450,8354076,4954171,2602527
32992674,32501486,7782705,4618983,2451667
36153099,34948117,8368009,4964520,2641298
35491831,34903908,8343201,4949731,2587637
35979992,34777748,8331776,4942439,2661325
35778701,35011470,8380302,4971727,2603356
35245916,34495590,8257663,4900683,2597420
35657024,34738136,8323482,4938210,2626272
35472507,34591255,8281112,4915740,2638868
35320876,34499767,8263784,4906819,2625712
35395242,34748694,8317331,4935167,2632318
34258485,33397941,7994815,4747754,2534701
35883389,34722791,8308286,4932879,2657606
35353224,34749693,8325008,4937070,2646634
35451963,34814481,8339179,4948027,2637650
34986344,34642711,8288291,4921272,2639612
34741689,34526300,8263778,4908537,2607505
35018931,34583575,8275911,4913412,2613200
35481302,35072498,8399429,4977344,2630943
35266898,34603175,8291429,4917850,2663126
35171747,34566486,8286137,4911662,2644173
35352186,35011845,8385074,4976356,2613020
35241642,34834299,8342602,4951940,2601419
35168106,34820753,8331194,4946960,2610442
35176762,34795819,8326674,4940344,2625941
35074883,34686366,8308909,4932463,2619737
34619297,34584699,8272021,4910693,2572861
35256646,34957898,8374962,4968463,2601029
35514837,35277942,8443102,5011096,2582749
35212521,35014537,8379275,4971550,2574033
35180937,34804054,8339833,4944812,2576825
35211089,34763299,8319251,4942948,2580645
35308382,34914140,8363888,4963965,2591123
35350694,34594401,8288206,4920621,2602339
35512238,35001790,8377852,4972444,2587598
35224585,34758947,8318294,4938869,2555245
35081845,34544670,8270362,4908838,2557520
35554586,34956773,8365757,4962881,2583825
35654744,34976671,8380923,4971659,2613015
35356469,35021989,8387241,4976505,2647802
35359930,34978152,8374305,4964261,2639217
35498754,35028146,8385462,4976181,2603621
35668669,35386305,8464096,5020927,2667775
35476262,35168324,8421654,4996308,2628557
35368428,35018033,8389773,4976251,2633331
35219765,34500751,8262262,4902632,2617871
35183121,34758560,8324847,4937740,2586763
35406195,34970643,8370340,4968017,2615319
35218829,34607121,8286055,4917968,2625749
35210343,34844156,8345664,4951768,2630812
35232325,34921399,8372698,4962718,2644831
35313768,34970747,8380026,4970069,2623009
35141749,34588578,8283214,4916486,2614435
35169554,34720429,8310100,4931726,2622122
35242791,34993582,8377977,4971016,2658474
34980920,34465984,8244275,4897674,2603390
34771889,34491539,8258384,4899392,2567705
35499533,35122228,8410252,4987895,2634454
35249595,34721464,8322521,4935677,2640200
35080655,34737998,8311976,4934580,2613938
34963385,34614794,8292874,4917746,2589170
34655889,34433609,8241953,4893886,2598671
35175625,34830129,8327750,4944842,2591741
35039809,34674292,8299530,4928601,2627415
34650187,34334519,8215604,4881927,2614930
35063398,34501782,8257209,4903202,2619588
34821406,34647336,8293329,4919450,2591362
34885427,34581424,8284009,4915330,2655106
35004960,34827876,8332969,4944550,2647382
34997729,34719289,8311264,4932797,2610921
35099272,34865708,8356094,4952189,2651327
35334999,34361991,8233216,4882566,2641270
35662527,34919372,8358926,4960645,2649497
34959244,34588734,8280330,4915460,2641837
35541257,34973466,8373838,4969112,2684879
35395186,34793815,8331019,4941985,2671590
35208333,34606272,8284481,4918168,2618035
35200823,34598868,8275187,4916881,2645143
35485778,35031841,8395441,4977974,2669677
35300230,34701037,8313632,4937724,2627242
35528870,35035216,8392983,4979537,2649811
33073100,32409294,7756725,4604264,2443944
35930681,34827185,8333852,4946430,2627229
35966860,35127988,8410972,4988946,2654590
35722112,35191866,8432111,5001937,2658575
35273856,35031410,8390961,4981148,2613233
35476346,35072347,8395889,4976206,2634707
35209888,34719754,8310813,4934860,2666578
35261552,34791392,8337526,4950842,2640760
35482936,35028055,8393629,4978332,2642152
407903,443165,148171,67538,15797
181325,194545,70683,32893,3763
146549,154738,57380,26596,4050
145787,117230,43666,20242,18227
118433,101081,38153,17667,10012
97808,93799,35008,16197,4767
72989,67595,25282,11673,1835
77961,68279,25442,11788,7126
90042,87108,30364,15198,6932
71830,51860,19328,8922,11589
103512,87174,33097,12071,13273
55900,48428,18070,8340,5390
42731,40962,15464,7157,2024
42649,41239,15521,7178,1664
47868,46284,17643,8185,2059
31897,32045,12004,5546,880
38676,38502,14422,6664,1673
34332,34742,13097,6061,893
48653,55079,18365,9652,1574
28682,29353,10909,5031,772
57253,59231,22450,7128,5373
33851,34377,13031,6038,903
19903,19297,7215,3332,555
40929,30804,11758,5457,4671
37766,31176,11826,5478,3857
22262,19027,7156,3310,2094
24793,22228,8366,3869,1615
23056,22188,8358,3869,450
43976,49139,16059,8578,1378
28380,25419,9542,4406,1719
61134,53291,20152,6064,10268
31634,27744,10594,4920,2610
7617,6517,2425,1118,769
26528,23300,8604,4005,1970
26053,24350,9338,4338,847
9233,9105,3507,1633,202
18958,19213,7206,3332,392
16994,16240,6027,2773,533
41788,48132,15866,8512,723
17084,16300,6060,2795,343
57115,53285,20142,6054,9072
6958,5594,2240,1051,379
15117,13288,4875,2236,1133
32448,24160,9319,4338,4408
22233,18442,7037,3264,2385
11688,9714,3630,1677,1114
22331,18347,7029,3265,2086
4406,3369,1224,559,415
46785,48934,16010,8555,2696
24092,17228,6398,3001,1644
39988,42506,16159,4171,7285
18720,15659,5936,2750,1734
10479,8899,3455,1611,781
10220,8735,3410,1587,468
20692,18508,7047,3264,1298
11840,9658,3622,1677,1110
21021,18732,7098,3287,1289
7084,6423,2414,1118,132
40158,45616,14790,7996,1002
10425,4540,1618,787,940
36255,38763,14838,3568,6617
18353,15811,5953,2750,1545
11894,9658,3622,1677,1062
20385,17779,6909,3220,1294
17988,15154,5824,2705,1464
15060,12996,4844,2236,1058
7420,6234,2365,1095,698
3464,2931,1148,537,212
32770,38656,12263,6834,574
49059,47352,17838,4980,7135
8424,6504,2422,1118,1075
17689,15076,5815,2706,1259
11092,9794,3638,1677,946
10105,8563,3389,1587,535
16540,15159,5827,2705,1113
7663,6217,2362,1096,536
7440,6317,2375,1095,762
6860,5949,2306,1073,360
37724,42357,13577,7435,1210
13545,8105,2890,1366,1015
42985,45109,17240,4682,7415
10232,9231,3519,1630,876
4274,3214,1208,558,534
25690,18346,7026,3260,3894
10496,8642,3399,1586,1074
3661,2927,1147,536,310
8132,6313,2374,1094,894
7429,5945,2305,1072,785
39602,42349,13575,7433,2437
14773,8171,2907,1376,1542
43199,45109,17240,4682,7106
10663,9231,3519,1630,1143
4258,3214,1208,558,400
19967,18346,7026,3260,1267
10091,8642,3399,1586,589
3314,2927,1147,536,209
8062,6313,2374,1094,752
6656,5945,2305,1072,337
38746,42349,13575,7433,1509
14116,8105,2890,1366,1304
39889,41873,16033,4124,7075
14570,12467,4726,2188,1249
3647,3214,1208,558,402
21166,18346,7026,3260,1375
9880,8642,3399,1586,383
3580,2927,1147,536,416
12260,6313,2374,1094,2882
7931,5945,2305,1072,929
39491,42349,13575,7433,2054
20641,8105,2890,1366,5266
37751,41873,16033,4124,6017
21318,12467,4726,2188,5221
3807,3214,1208,558,447
21079,18346,7026,3260,1926
9983,8642,3399,1586,849
3554,2927,1147,536,261
11296,6313,2374,1094,2758
7010,5945,2305,1072,743
37695,42349,13575,7433,1882
11939,8105,2890,1366,1233
34459,41873,16033,4124,4189
13855,12467,4726,2188,1111
6726,3214,1208,558,2062
25264,18346,7026,3260,3930
10052,8642,3399,1586,961
3760,2927,1147,536,307
8006,6313,2374,1094,791
11011,5945,2305,1072,2484
38841,42349,13575,7433,2195
41378,40812,15411,3860,7614
11177,9161,3512,1630,969
14417,12467,4726,2188,1153
6709,3214,1208,558,2013
22240,18346,7026,3260,2382
10015,8642,3399,1586,824
3352,2927,1147,536,222
8130,6313,2374,1094,1097
10600,5945,2305,1072,2466
40070,42350,13577,7433,2230
35715,40812,15411,3860,4736
10814,9161,3512,1630,838
14327,12467,4726,2188,895
6705,3214,1208,558,2071
22234,18346,7026,3260,2306
10026,8642,3399,1586,791
3681,2927,1147,536,300
7326,6313,2374,1094,848
11000,5945,2305,1072,2554
38850,42349,13575,7433,2318
40580,40878,15428,3870,7503
10954,9161,3512,1630,1071
14111,12467,4726,2188,1152
3498,3214,1208,558,237
25229,18346,7026,3260,4156
10027,8642,3399,1586,973
3479,2927,1147,536,282
7696,6313,2374,1094,859
9629,5945,2305,1072,2383
38926,42349,13575,7433,2468
36172,40817,15411,3860,4922
10284,9161,3512,1630,883
13903,12467,4726,2188,927
3496,3214,1208,558,268
25106,18346,7026,3260,4176
14285,8642,3399,1586,3108
6430,2927,1147,536,1884
8737,6313,2374,1094,1535
10091,5945,2305,1072,2440
38689,42349,13575,7433,2499
41214,40817,15411,3860,7632
14819,9161,3512,1630,3012
14816,12467,4726,2188,1587
3670,3214,1208,558,445
24684,18346,7026,3260,4153
10100,8642,3399,1586,1008
3619,2927,1147,536,343
7422,6313,2374,1094,919
6711,5945,2305,1072,640
41926,42349,13575,7433,4247
35363,40817,15411,3860,4711
10096,9161,3512,1630,803
13733,12467,4726,2188,1066
3454,3214,1208,558,307
24404,18346,7026,3260,4112
9836,8642,3399,1586,989
3412,2927,1147,536,258
7204,6313,2374,1094,878
6397,5945,2305,1072,642
40972,42349,13575,7433,4049
39383,40817,15411,3860,7086
11656,9161,3512,1630,1433
14315,12467,4726,2188,1211
3603,3214,1208,558,357
25237,18346,7028,3260,4287
9509,8642,3399,1586,998
3380,2927,1147,536,281
7072,6313,2374,1094,910
6542,5945,2305,1072,726
41848,42349,13575,7433,4226
35576,40817,15411,3860,5053
9841,9161,3512,1630,777
13579,12467,4726,2188,1172
3403,3214,1208,558,293
28393,18346,7026,3260,6088
9764,8642,3399,1586,1071
3687,2927,1147,536,328
8085,6313,2374,1094,1049
7492,5945,2305,1072,782
44769,42349,13575,7433,6151
40844,40883,15428,3870,7043
11736,9161,3512,1630,1572
14601,12467,4726,2188,1499
3575,3214,1208,558,309
25249,18346,7026,3260,4000
10162,8642,3399,1586,854
3405,2927,1147,536,318
7433,6313,2374,1094,705
6825,5945,2305,1072,669
42000,42349,13575,7433,3915
38941,40817,15411,3860,6786
12337,9161,3512,1630,1733
14598,12467,4726,2188,1462
3790,3214,1208,558,409
21535,18346,7026,3260,2024
10431,8642,3399,1586,879
3591,2927,1147,536,307
7767,6313,2374,1094,888
6929,5945,2305,1072,510
38133,42349,13575,7433,1905
39641,40817,15411,3860,5220
9550,9161,3512,1630,190
13213,12467,4726,2188,437
3253,3214,1208,558,73
18698,18346,7026,3260,364
9553,8642,3399,1586,439
3171,2927,1147,536,61
6293,6313,2374,1094,152
6016,5945,2305,1072,121
35813,42349,13575,7433,660
36391,40817,15411,3860,2166
9739,9161,3512,1630,184
13147,12467,4726,2188,279
3099,3214,1208,558,69
18620,18346,7026,3260,365
9266,8642,3399,1586,429
4012,2927,1147,536,295
7276,6313,2374,1094,380
6216,5945,2305,1072,131
35719,42349,13575,7433,1021
36764,40817,15411,3860,2188
9502,9161,3512,1630,174
13280,12467,4726,2188,601
3262,3214,1208,558,63
18496,18346,7026,3260,355
9366,8642,3399,1586,407
3429,2927,1147,536,53
6333,6313,2374,1094,111
7216,5945,2305,1072,507
36463,42349,13577,7433,973
36371,40817,15411,3860,1958
9548,9161,3512,1630,170
12910,12467,4726,2188,205
3250,3214,1208,558,61
19384,18346,7026,3260,364
9521,8642,3399,1586,406
3894,2927,1147,536,684
6684,6313,2374,1094,302
6273,5945,2305,1072,131
35898,42349,13575,7433,775
40641,40883,15428,3870,2286
9714,9161,3512,1630,341
13055,12467,4726,2188,507
3186,3214,1208,558,60
18411,18346,7026,3260,367
9157,8642,3399,1586,337
3061,2927,1147,536,61
6252,6313,2374,1094,120
6341,5945,2305,1072,295
36769,42349,13575,7433,1059
38621,40817,15411,3860,1654
9772,9161,3512,1630,374
12745,12467,4726,2188,374
3193,3214,1208,558,66
18832,18346,7026,3260,395
9660,8642,3399,1586,318
3820,2927,1147,536,58
7116,6313,2374,1094,139
6088,5945,2305,1072,155
36989,42349,13575,7433,1268
40442,40817,15411,3860,2393
10293,9161,3512,1630,415
12996,12467,4726,2188,436
3458,3214,1208,558,60
19143,18346,7026,3260,395
9643,8642,3399,1586,407
3140,2927,1147,536,77
6433,6313,2374,1094,139
6115,5945,2305,1072,147
36527,42349,13575,7433,1025
36135,40817,15411,3860,1856
10282,9161,3512,1630,355
12997,12467,4726,2188,408
5885,3214,1208,558,1936
21328,18346,7026,3260,2315
10363,8642,3399,1586,860
4074,2927,1147,536,384
7729,6313,2374,1094,780
6885,5945,2305,1072,614
38259,42349,13575,7433,2128
40954,40817,15411,3860,4936
10598,9161,3512,1630,739
13735,12467,4726,2188,818
3159,3214,1208,558,70
18897,18346,7026,3260,564
9377,8642,3399,1586,406
2990,2927,1147,536,71
6406,6313,2374,1094,109
7994,5946,2309,1072,320
37090,42349,13575,7433,1192
36395,40817,15411,3860,2553
9752,9161,3512,1630,368
12713,12467,4726,2188,246
3210,3214,1208,558,71
19188,18346,7026,3260,390
9679,8642,3399,1586,420
4220,2927,1147,536,195
7057,6313,2374,1094,141
6528,5945,2305,1072,115
36847,42349,13575,7433,1131
37945,40883,15428,3870,2656
10002,9161,3512,1630,359
13340,12467,4726,2188,606
3248,3214,1208,558,69
26802,18346,7026,3260,4950
10740,8642,3399,1586,1095
3413,2927,1147,536,305
7410,6313,2374,1094,880
7076,5945,2305,1072,656
38778,42349,13575,7433,2444
43364,40817,15419,3860,6855
8361,6498,2420,1116,805
17426,15130,5818,2702,1220
3875,3214,1208,558,251
20901,18346,7026,3260,1241
9615,8642,3399,1586,374
3871,2927,1147,536,326
6602,6313,2374,1094,112
6093,5945,2305,1072,143
65532,76670,26566,10177,3733
8224,6496,2420,1116,479
10479,9161,3512,1630,505
13827,12467,4726,2188,706
3533,3214,1208,558,203
19780,18346,7026,3260,672
12340,8642,3407,1586,400
3669,2927,1147,536,223
6583,6313,2374,1094,107
6939,5945,2305,1072,283
65956,76670,26574,10177,1753
7530,6496,2420,1116,477
9750,9161,3512,1630,187
13357,12467,4726,2188,523
3249,3214,1208,558,60
19498,18346,7026,3260,383
9703,8642,3399,1586,342
3979,2927,1147,536,251
6981,6313,2374,1094,142
6720,5945,2305,1072,326
65353,76670,26566,10177,2994
7997,6496,2420,1116,509
9797,9161,3512,1630,374
13767,12467,4726,2188,745
3531,3214,1208,558,205
19777,18346,7026,3260,728
9991,8642,3399,1586,456
3511,2927,1147,536,211
7034,6313,2374,1094,329
6535,5945,2305,1072,298
70173,76670,26566,10177,8900
8053,6496,2420,1116,969
13466,9161,3520,1630,916
14078,12467,4726,2188,983
3475,3214,1208,558,351
20524,18346,7026,3260,1310
9713,8642,3399,1586,386
3737,2927,1147,536,306
6966,6313,2374,1094,587
6516,5945,2305,1072,332
63079,76736,26583,10187,1852
7932,6496,2422,1116,512
6585,6498,2420,1116,125
17222,15130,5818,2702,995
3254,3214,1208,558,89
19488,18346,7026,3260,806
13855,8642,3399,1586,3244
3703,2927,1147,536,298
7469,6313,2374,1094,872
7091,5945,2305,1072,730
68824,76670,26574,10177,5600
7444,6496,2420,1116,609
14150,9161,3512,1630,3598
15072,12467,4726,2188,1475
6061,3214,1208,558,2035
22124,18346,7026,3260,2676
14083,8642,3399,1586,3254
4051,2927,1147,536,322
10258,6313,2374,1094,2882
7577,5945,2305,1072,829
75713,76670,26566,10177,11033
10248,6496,2420,1116,2544
12880,6498,2420,1116,3948
29660,15130,5818,2702,9199
6568,3214,1208,558,2013
36521,18347,7031,3260,10631
17018,8642,3399,1586,5409
6406,2927,1147,536,1990
12707,6313,2374,1094,3884
11978,5945,2305,1072,3726
86931,76670,26566,10177,18608
12719,6496,2420,1116,4094
12642,6498,2420,1116,3953
29193,15130,5818,2702,8920
6513,3214,1208,558,1924
34828,18346,7026,3260,10664
17518,8642,3399,1586,5291
6329,2927,1147,536,1853
31564,8327,2843,1397,8723
12175,5945,2305,1072,3411
234920,103869,34931,12727,57768
