cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
240797481,72618957,2868856,80,220558337
240940900,72756348,2870548,76,220803744
241120878,72832050,2873701,76,220956260
240903750,72608106,2872403,79,220651365
240153965,72257590,2863815,79,219881830
238681688,72072054,2842915,79,218668883
240949642,72728262,2873151,77,220785394
238275939,71900903,2840676,76,218259342
240914951,72729409,2871948,78,220641153
240862752,72684552,2869304,78,220663252
240456789,72626768,2864872,77,220320245
240738019,72684677,2867105,77,220509862
240664859,72675252,2868772,78,220635565
241212263,72864569,2876185,76,221088024
239949429,72343862,2858992,77,219740833
240504541,72610804,2865602,82,220440872
240757643,72670948,2871380,77,220664349
238214118,71915344,2838245,80,218258984
241095547,72825168,2871960,78,220876081
240569986,72627481,2868074,78,220360822
240904206,72750458,2870816,81,220815097
241242615,72820178,2873760,80,221023878
240797310,72682258,2868399,77,220582820
240682552,72690318,2868279,77,220614295
240560587,72449107,2866484,76,220202488
240743837,72678880,2868135,79,220539029
240764004,72693697,2869177,76,220387819
238443420,71975179,2840577,76,218520599
240849820,72759014,2870241,78,220861708
240724968,72671377,2866605,80,220650702
241066718,72827245,2872196,79,221041339
240916583,72740601,2868728,77,220686057
240871580,72733842,2870879,76,220749952
239162299,72320984,2848022,77,219212291
240483642,72524127,2865133,77,220340294
240802630,72787317,2866072,76,220690352
240686542,72754303,2866459,80,220519083
238154619,72011697,2836758,77,218254947
240791332,72868010,2868902,78,220739182
240732078,72793083,2867599,79,220563319
240825642,72837630,2869830,76,220752948
240756032,72779753,2867938,81,220672700
240774364,72832454,2869445,77,220813813
240821900,72832360,2868898,76,220799979
240321988,72495421,2865025,76,220005860
240776027,72818813,2869104,79,220728647
240694909,72781800,2867852,77,220567440
238278104,72045580,2838839,77,218359614
240597841,72772530,2865893,79,220596860
240737630,72793641,2868090,77,220641757
240784180,72851704,2868705,77,220812612
240761740,72830841,2867401,78,220617137
240673829,72758860,2868115,83,220572853
241102625,72962436,2873205,78,221004750
240434339,72541115,2863657,77,220116946
241061058,72871916,2872383,78,220810562
240937452,72849907,2870525,81,220784379
238565137,72173083,2842870,82,218679549
241053227,72961630,2872042,78,221063863
240859158,72846434,2869714,78,220698543
240913966,72830190,2869655,78,220731925
241015310,72880597,2870634,78,220906830
241082907,72914510,2871617,77,220912862
240947049,72662635,2873178,81,220676262
240400383,72460484,2866017,78,220181441
240888381,72854712,2869799,80,220788104
241112512,72889586,2872077,77,221009897
238459710,72124878,2839876,78,218589823
240952633,72887757,2870520,78,220873579
240990665,72889431,2872633,77,220829794
240977288,72878798,2870184,77,221015856
241027287,72906420,2871593,79,220982425
240946520,72874706,2870826,78,220854072
240997965,72901800,2872587,78,220978772
240279715,72535411,2862793,80,220081088
240994089,72833508,2871426,79,220876844
240931563,72820084,2868472,80,220850567
238412770,72111703,2839258,77,218539503
241028451,72959460,2871377,76,221055397
240894360,72946460,2870400,76,220872050
240989287,72859621,2870242,77,220826582
240914691,72841350,2869741,77,220845654
241062384,72952361,2873749,76,220940765
240934607,72898762,2872354,81,220869713
240367288,72506334,2864740,79,220147871
240822816,72746831,2868995,78,220616429
240771819,72822719,2868316,77,220798342
238156595,72021059,2836937,78,218408334
240667333,72813264,2867388,78,220588403
240709812,72817883,2867270,81,220650411
240829230,72817264,2869227,82,220712436
240629140,72803871,2866271,79,220566600
240723099,72770236,2867733,77,220643086
240781845,72836142,2869675,78,220724443
240127034,72426725,2860205,80,219946117
240281967,72596265,2862170,82,220232788
240936575,72844450,2869726,77,220860689
238277727,72085322,2838704,76,218497396
240978030,72909488,2870603,75,220877046
240696665,72772654,2867086,75,220590924
240944598,72865140,2871061,80,220878179
240982590,72853955,2871006,76,220787388
240982946,72871797,2871298,78,220786011
240995330,72867025,2871236,76,220793712
240325127,72486047,2862226,77,220168472
240908970,72799036,2870267,79,220816516
240833472,72814225,2868910,77,220587201
238360506,72102868,2839658,76,218474516
240870672,72908702,2871217,76,220844274
240798002,72857419,2869493,80,220671524
240905763,72887665,2871236,77,220847882
241011553,72895321,2872213,78,220800362
240937508,72905861,2870823,78,220895168
240942760,72880410,2870092,76,220904118
240282709,72541829,2862170,80,220250151
240826631,72753518,2869295,77,220698870
240897078,72876132,2869956,76,220845051
238363876,72106712,2839261,80,218468851
240910362,72871048,2869874,78,220774537
240785000,72846992,2867745,76,220798712
240762159,72828331,2869275,79,220751574
240929576,72874644,2870502,78,220891941
240869074,72909640,2868710,77,220779912
240640946,72724453,2867427,79,220545593
240261743,72495236,2861127,78,220047224
240887278,72835956,2870526,77,220779452
240880211,72858803,2869138,77,220833241
238279345,72095955,2840100,77,218425815
240820852,72819309,2868292,78,220699661
240711206,72821851,2866949,76,220636539
240906277,72856623,2871094,82,220724804
240839126,72827876,2869850,77,220846009
230739440,69928373,2760266,77,212008716
240942335,68176315,2894488,81,218615280
240616332,72515541,2865015,79,220216331
241131923,72911007,2871902,78,221033358
238141561,71904530,2837882,76,218303407
240854421,72844605,2868712,76,220727201
240683894,72771972,2866518,79,220522436
240865570,72856076,2870257,84,220748853
240825711,72801050,2868358,76,220633840
240847381,72773274,2869389,75,220532760
240924415,72860725,2870560,78,220818053
240783540,72733842,2869788,78,220610301
240260294,72488881,2863051,79,220088237
240864098,72832856,2868236,77,220712962
238316770,72067466,2838850,79,218588380
240793941,72839800,2869115,79,220732930
240805689,72864225,2870252,80,220751597
240704305,72815220,2868361,77,220689790
241012645,72870088,2870756,80,220865983
240836594,72818968,2869925,78,220764979
240826448,72798353,2870420,78,220746778
240808235,72799283,2867709,76,220745825
240317359,72528747,2863241,79,220010282
240786662,72795862,2867322,77,220806029
238266329,72032726,2839064,78,218241071
240959918,72927623,2870614,81,220825210
240832405,72842373,2869266,76,220626389
240649816,72809792,2866564,80,220640960
240849718,72794913,2869035,83,220721379
240838466,72827214,2868528,75,220805073
240858900,72697510,2869406,79,220699643
240721526,72760933,2869742,81,220582577
240207759,72470655,2862469,79,219984817
240876864,72883852,2870497,77,220840148
238250272,72019788,2837613,77,218287653
240702542,72796245,2867801,76,220626423
240677845,72805142,2867997,78,220592450
240791237,72797516,2867375,76,220709734
240790551,72880628,2870201,78,220766121
240998094,72898793,2871930,76,221009598
241125407,72886052,2872164,78,220922975
241049629,72904032,2871776,80,220949414
240525771,72532032,2865775,79,220298897
241005462,72863516,2870242,84,220899702
238431687,72113625,2841544,78,218620372
241071139,72920002,2872109,78,220943142
240756903,72788707,2867903,78,220630770
241073722,72910635,2872220,78,221004107
241022046,72949789,2872069,79,221024167
241029210,72861551,2872155,76,220869052
241026423,72879119,2871824,76,221035653
240828981,72807870,2869701,77,220877194
240474669,72539163,2864782,78,220178478
240923461,72750334,2870143,77,220740331
238492413,72046634,2840613,79,218503169
240934213,72854410,2870180,76,220693116
241065548,72881920,2872815,78,220890809
240994383,72918448,2870532,83,220902458
241014532,72924585,2872501,76,221006194
240929280,72866573,2871395,78,220865941
240862795,72808036,2870725,79,220676736
240751571,72853688,2867285,77,220849180
240330254,72550354,2862945,78,220197327
240751335,72772499,2866697,77,220655144
238123770,71996476,2836559,78,218308940
240740523,72797265,2868940,77,220640368
240773861,72854466,2869003,76,220733962
240758816,72819805,2868202,79,220702075
240846827,72853503,2869261,79,220796042
240722952,72786697,2867595,78,220644848
240600936,72757371,2868074,79,220570769
240715897,72728045,2867926,76,220512188
239931378,72352790,2859448,81,219632552
240607030,72710717,2865868,80,220502849
238057705,72000418,2835807,76,218273517
240866881,72810345,2869328,78,220762967
240927693,72868413,2870355,76,220910064
241083006,72958375,2873241,77,221096549
240989822,72926849,2870844,81,220902088
241153023,72913208,2873371,79,221074508
241148054,72930661,2874193,78,220983466
241169214,72894422,2873938,78,221036740
240596568,72607797,2866553,79,220306886
241217453,72865375,2873869,79,221053118
238717781,72257465,2844340,80,218890879
241076600,72920090,2872746,75,221036602
241026004,72886982,2871608,77,220914664
241124433,72910264,2873348,79,220982277
241201793,72948920,2874637,76,221176336
241125952,72963831,2874828,78,220954243
241147183,72961406,2873524,78,221080228
241056804,72874280,2873582,80,221069122
240712576,72647941,2867721,76,220432821
241172686,72904001,2874048,75,220916328
238436756,72163783,2840521,77,218560807
241120782,72897150,2873891,79,220914863
240994549,72888471,2870622,81,220844325
241207043,72991972,2873504,78,221007127
241121028,72973603,2873312,77,221062637
241127007,72916215,2874780,77,221051959
241099021,72886425,2873442,83,220967883
241251984,72953074,2874609,77,221171174
240685804,72715614,2869165,78,220594856
241144338,72923810,2873330,78,220949887
238657944,72168650,2842882,79,218830925
241106848,72854216,2871732,79,220936422
241093178,72900653,2872007,77,220909481
241330660,72933203,2875177,76,221103837
241189107,72842962,2868440,79,220850762
241206650,72889587,2871117,80,221038065
241084645,72845969,2872920,77,220976319
241191784,72837196,2872912,79,220993513
240626483,72633557,2866184,75,220400732
241084945,72880628,2872665,79,220941023
238497410,72092340,2840832,77,218452279
240762034,72771247,2867569,80,220647935
240851073,72909705,2870170,77,220836008
240727939,72809265,2868650,76,220562457
240810049,72857067,2867847,76,220734918
241168597,72919688,2873953,79,221021747
241018929,72838622,2871659,78,220939090
241004528,72826222,2871489,78,220847109
240481128,72612818,2866842,77,220302389
238381915,72062692,2838537,78,218542905
241082099,72926756,2871426,80,221001431
240912546,72831802,2869684,76,220845597
241061428,72869600,2871396,78,220863324
241088001,72918128,2872689,79,220936203
241072894,72906854,2871044,83,220947165
240964669,72698533,2871962,81,220746090
241098492,72839893,2873319,80,221034275
241036741,72839056,2873236,78,220922945
240499857,72589972,2866830,79,220358927
238500727,72133248,2840918,80,218635075
241134366,72927778,2872733,79,220992194
241028571,72895538,2871136,79,220984823
241056235,72929960,2871859,77,221116487
241029260,72930557,2872835,79,221027843
241118489,72924523,2872667,79,220896805
241079270,72944859,2872815,76,220980882
240924255,72814814,2870617,78,220753316
241107815,72947092,2873737,80,221051060
240589965,72619204,2866978,77,220389555
238486359,72144420,2840481,77,218564935
241071911,72931796,2872840,77,220978334
241083210,72957507,2872088,77,220947927
240996667,72944084,2872281,80,220936369
240965176,72897275,2871137,78,220837421
241023348,72878984,2871898,76,220940140
241058026,72882301,2871303,76,220968365
241060774,72902947,2872669,77,221014563
241083333,72878892,2871903,79,220991504
240467868,72534202,2865330,77,220231972
238551968,72172277,2843727,77,218629770
241030603,72906791,2871922,77,220913918
240771562,72795470,2867586,80,220663387
240690903,72794727,2868057,80,220713092
240811665,72853099,2868577,76,220665922
240926881,72915626,2872276,75,220922659
240972676,72908620,2872385,76,220852191
240984417,72850650,2871308,81,220759953
240921162,72806042,2869981,79,220801255
240540138,72547098,2867377,78,220389720
238445220,72115919,2840746,77,218573107
241108467,72908868,2872983,78,221120000
240809705,72680646,2869173,78,220525912
241007647,72807251,2871526,80,220878830
241058470,72838157,2870792,77,220881121
241075115,72874675,2872354,79,220881930
240941836,72872319,2872192,76,220800283
240995058,72827184,2871690,80,220800042
240921962,72839583,2870483,75,220792968
240172670,72492290,2862552,76,220033006
223053207,65636795,2713839,78,203339546
240907320,70980336,2904801,78,219311521
240645284,73071857,2872715,80,220719588
240543489,73042944,2871765,78,220685073
240723623,73097193,2872172,76,220805406
240747580,73135013,2873856,77,220880845
240841832,73172709,2873662,76,221063636
240898513,73050414,2875122,78,220922371
240768366,73074843,2875187,77,220900370
240274580,72800585,2869369,78,220179413
219929706,66635069,2671519,77,201751833
240685484,69418597,2912603,75,218195688
240641960,72709817,2865023,75,220767611
240540613,72699432,2865523,81,220427894
240208910,72643075,2861207,80,220146222
241129098,72943588,2874615,77,221080450
240978411,72936997,2871070,76,221000510
236259351,71477679,2819228,78,216638352
223864055,64603968,2742475,79,202717867
240525860,72332114,2859813,80,220026202
238432515,71923099,2834432,76,218290405
241080569,72748691,2864847,77,220775344
240954526,72700982,2863520,75,220633784
241016045,72681297,2864317,77,220708132
241016023,72645524,2864528,80,220483054
241225867,72781706,2868657,76,220812046
241257942,72797764,2867498,81,221006445
241244754,72669610,2868427,78,220852978
221351398,65858477,2698325,78,202303652
240623637,69981321,2901754,76,218361686
238713368,72164961,2844071,76,218857194
241244429,72945045,2873827,78,221046936
240861400,72792959,2868902,77,220704840
239641434,72425981,2854045,79,219488187
241092603,72904994,2872270,80,220966200
241244812,72993126,2874062,76,221138063
238738381,72133961,2845685,76,218779781
241209606,72899785,2875034,79,221007024
241138397,72893709,2872950,77,220932261
240579803,72562373,2866528,78,220345122
238595895,72131109,2841733,79,218712739
241035300,72907814,2871670,80,220875973
241205214,72923407,2872989,77,220939991
241043992,72879232,2872301,77,220934788
241053761,72902979,2872348,79,221047013
240820230,72800857,2870183,78,220864633
240939115,72754805,2872329,78,220829163
240923555,72797640,2872350,80,220824127
240842528,72840235,2869418,80,220843929
240246524,72463398,2862721,75,220044215
238371088,72101070,2839158,75,218431125
240805738,72817139,2868345,78,220710086
