cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
238801710,134513575,3552591,81,83959328
238976551,134766687,3558802,79,84172854
241255961,136018846,3591990,81,84999053
240968052,135783106,3584809,80,84846556
238438838,134416483,3549367,80,84012797
238717499,134716160,3557205,78,84159264
240972116,135886565,3588929,81,84865095
240508177,135233674,3570564,80,84470357
240963163,135823760,3585832,81,84863975
238791162,134520927,3551321,78,83994931
238824308,134638469,3553621,85,84051491
240822316,135780917,3584945,81,84867459
241314105,136010527,3590675,79,84893036
239314379,134929013,3561946,83,84338164
241198449,136006567,3591880,80,84952123
236785043,133267374,3516714,78,83150420
238767041,134605149,3553404,83,84018400
238010697,133939238,3536098,78,83640972
238722761,134515838,3552050,81,84065236
238432767,134255718,3544742,76,83888506
238821856,134765450,3557880,76,84108571
238846388,134656919,3557022,79,84163966
238754580,134897076,3560968,79,84305357
241265737,136347257,3598767,85,85087680
240788060,135850977,3587465,82,84856288
238674782,134657291,3555352,77,84033751
241281473,136140393,3596126,77,85044123
240025107,135379700,3574430,80,84607766
241129834,135773214,3585522,80,84793986
241130330,136080954,3593813,81,84940482
241221826,135819202,3586335,79,84933085
240381368,135425576,3575633,82,84603165
238851113,133843777,3533242,82,83598325
238809154,134527215,3550767,84,84002412
241220601,135892673,3587170,84,84876767
238715815,134072829,3539870,79,83785483
241336452,136202920,3595872,81,85009572
238082462,134265203,3545351,79,83880023
240472499,135340996,3573731,79,84547043
240951619,135674650,3582507,80,84742673
238590149,134448630,3549517,78,83925846
241217077,136056012,3590921,86,84908814
241070828,135855689,3585887,80,84799239
240841931,135787334,3585205,80,84842246
241212236,136186955,3596183,84,85090183
238605045,134526223,3551704,81,83981336
238877279,133590643,3526340,79,83475956
240895596,135204876,3569743,77,84427323
237773033,133566119,3524930,83,83379321
238837604,134935178,3563421,79,84343697
238796121,134750322,3557630,82,84152947
238664273,134544141,3553863,77,84039287
241078204,135939541,3589273,77,84924869
238669129,134622140,3552770,78,84081570
241301202,136123672,3594591,78,84959773
238598198,134142629,3542522,81,83816893
241120902,135348095,3573865,79,84469916
241256261,136191234,3595833,83,85037116
240408093,135148517,3569439,79,84502128
238525717,134086675,3539704,77,83782252
238758102,134648332,3555377,80,84133711
240477177,135657723,3582894,81,84717411
238729417,134672388,3554729,80,84094388
240863004,135593739,3579843,79,84657434
241192716,135926990,3589556,83,84970634
236763334,133498510,3525917,81,83390292
241129941,136180663,3594635,85,85060472
240836480,135794712,3585704,79,84909653
240531109,135258319,3571197,76,84480959
241252029,136111160,3593666,83,85006675
238671957,134608807,3554211,82,84068614
241242945,136316164,3598570,82,85149861
241152113,136162210,3594411,81,84944007
240639108,135688808,3582905,84,84707820
238739644,134679750,3556931,79,84123189
238585635,133562929,3527360,86,83410873
238822796,134727754,3557767,82,84214077
241263200,136100775,3593503,80,84996536
238573070,134048762,3539358,82,83741912
240898306,135655120,3582401,84,84714299
238865484,134453082,3549800,80,83942030
240951135,135851349,3586508,80,84812990
238626282,134262267,3545088,78,83861118
239219307,134660444,3555993,77,84157604
239364862,134807765,3558350,81,84283655
236741818,133333746,3519935,80,83281810
239138233,134815283,3560233,76,84280389
239816849,135263604,3571360,81,84423435
238240906,133765678,3534199,79,83664227
241277883,136110408,3593136,85,84958007
238790142,134564570,3552806,76,84022482
238861888,134755995,3557785,87,84142220
238864278,134808943,3559007,80,84236821
238817844,134802867,3558348,82,84213240
238868916,134922000,3560895,79,84216945
238816671,134442554,3549033,80,83969848
238833929,134799147,3559504,80,84214350
238900528,134426195,3550602,80,83980074
238176705,134001725,3538244,81,83696841
240785090,135460130,3576328,78,84630125
240176220,134504337,3549513,83,83952087
238860451,134769325,3558082,79,84089051
238970732,134846732,3559680,79,84170096
240627902,135648144,3581939,80,84751614
238876995,134898328,3561258,82,84323566
238883836,134653156,3554520,80,84073222
238904854,134918548,3562760,82,84258809
239594047,135239625,3571585,82,84461327
240485956,135188911,3569769,84,84447526
240989783,135909071,3588923,77,85004268
238736309,134539956,3553570,81,83990966
238675390,134678836,3556082,79,84027591
241202289,135590050,3579294,76,84626202
240825441,135763588,3583838,81,84743360
241267684,136022129,3592483,86,84960796
238643466,134116000,3542309,84,83830558
241207542,135977891,3590157,80,84882163
239353087,134958704,3562457,79,84337865
238412031,133905076,3534520,78,83619375
238524771,134112901,3541535,80,83859265
239492479,134925007,3561266,82,84287216
239492420,134979765,3564481,80,84260912
239547145,134940557,3564531,82,84296570
238345646,134518287,3550841,80,83973346
238825227,134739627,3560100,80,84218058
236430662,133261020,3518597,77,83297642
238908572,134823750,3558353,82,84169094
239270698,134781922,3557372,80,84133877
238058341,133551862,3527209,80,83437246
238920537,134663243,3554914,79,84078854
238985791,134822955,3558595,78,84219802
238855521,134690120,3555706,80,84078410
238869085,134853304,3559385,82,84171163
238886289,134748307,3557837,80,84069175
238851312,134736593,3556675,84,84063127
236436018,133103834,3513044,81,83051969
238942330,134670466,3554387,83,84125973
239035924,134874942,3560093,77,84275843
238208370,134016118,3537971,80,83755746
238655070,134351756,3547019,81,83884588
238856456,134815143,3559842,79,84234275
238921320,134844872,3561112,82,84311137
238930311,134928371,3563355,78,84316428
238542004,134643976,3555137,76,84095865
238893375,134809749,3559324,78,84109221
238796560,134656206,3554902,78,84049170
238956521,134883932,3560536,76,84174175
238834327,134807951,3558827,77,84116164
238234215,133853741,3533460,81,83642730
238817912,134487473,3550894,80,83958573
238641903,134461433,3549053,79,83863078
238894495,134608993,3554133,78,84065033
238784336,134784512,3556754,80,84121710
238824639,134775962,3557384,78,84128537
238836968,134679394,3554029,79,84160812
238888073,134775184,3558727,79,84056496
238877251,133457932,3525825,76,83338921
238938345,134790467,3558478,79,84212380
238044791,133788888,3531905,82,83525670
240754282,135599754,3580645,76,84720311
241238533,135869050,3586297,79,84776244
238858681,134689314,3556625,78,84061928
238824825,134584553,3552148,83,84055268
240864722,135896714,3587933,86,84876424
241246648,136019141,3592483,82,84996651
236364485,133188634,3516966,79,83154657
