cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5382184242,182961173,2243162409,15421,38746959,3498,750827078
5416228776,183511418,2241685050,15474,38597768,3509,751058194
5430644020,183901854,2242138967,15142,38563306,3437,756289434
5434723075,184011181,2240255880,15500,38756163,3492,749229669
5378473911,183197836,2253834624,15185,38715755,3436,749235274
5419769932,183331728,2229575826,15480,38863337,3485,750118486
5420480006,183517100,2246440420,15242,38582698,3501,752310408
5430467045,183368544,2246053364,15058,38663351,3401,751398772
5401367797,182907830,2239103095,15447,38662331,3509,747629187
5414356041,183444319,2240210926,15083,38692893,3434,753830012
5436965156,183718800,2240409662,15318,38638799,3467,757770306
5427130331,183646585,2245059186,15163,38634702,3462,752713761
5392542135,183814664,2256947368,15462,38936294,3453,742750890
5395851082,183451334,2237196324,15432,38817856,3517,749558513
5426616950,183462888,2240475870,15230,38678044,3439,754786476
5406087249,182961791,2238890361,15473,38715697,3502,748022115
5419812936,183481418,2245413657,15204,38679542,3422,749679798
5436726598,183558139,2246285241,15306,38656324,3474,753715237
5410037987,183896395,2249697515,15450,38883852,3492,747408901
5421005804,183488126,2245339062,15211,38642255,3458,750939526
5434945610,183768994,2249337179,15277,38717924,3481,752071914
5446790389,183617477,2244091029,15248,38536589,3446,756977291
5410572514,183601062,2243867644,15393,38830918,3489,746204807
5412872373,183291607,2248693790,15543,38659423,3499,750638195
5377920580,182858872,2239798081,15194,38851259,3436,745554019
5438991368,184130401,2246588826,15379,38600597,3497,757215547
5436973028,183991734,2248581378,15197,38641706,3433,750969897
5382868445,182971251,2247388001,15439,38561148,3486,745770064
5390858704,183273519,2240146815,15497,38865183,3515,746461423
5432190156,184131060,2245894161,15163,38616787,3447,756600468
5412908722,183527296,2246717002,15423,38680109,3475,749006175
5411339046,183950204,2242325201,15262,38759029,3510,755186174
5416905303,183508591,2240722475,15330,38710086,3449,752100920
5416426271,183507405,2253476656,15513,38819130,3487,745903302
5431621608,184028680,2244563726,15034,38710957,3438,754178485
5411059863,183376490,2250899891,15432,38822130,3462,748399579
5413258210,183796573,2245045996,15226,38767433,3438,755050887
5409293048,183443495,2248869340,15352,38713230,3487,744203459
5402405795,183130061,2245267167,15436,38790119,3500,753646998
5457947540,184471564,2236477782,15464,38542754,3520,760793275
5417416804,182740694,2255794228,15371,38572533,3465,746635141
5403728473,182840136,2243617142,15219,38878244,3443,744659641
5386767330,183519088,2244490458,15394,38776536,3490,746216796
5414374675,183094455,2238653999,15439,38721309,3507,752925722
5460109563,184201847,2246496330,15103,38479961,3437,758897748
5397712156,182986266,2256978976,15549,38730766,3489,746126627
5394619833,182860201,2246170290,15304,38872389,3452,746274890
5376347397,182785526,2242722973,15384,38700601,3492,746653790
5471892839,184076153,2234820804,15430,38703991,3493,758494942
5429429970,183922172,2252288067,15221,38599864,3441,753718658
5421486504,182981358,2240770299,15390,38643561,3489,752073817
5371365793,182922770,2247164099,15328,38778690,3470,738466653
5428222597,183505937,2235285794,15396,38678506,3489,753151878
5388558422,183139002,2241751053,15367,38858347,3504,749234741
5397330691,183236216,2250626013,15224,38638538,3433,755216912
5450314062,184061671,2245208012,15449,38688280,3498,756031263
5418819614,183547135,2251642649,15115,38603879,3442,751547929
5402381365,182878136,2244083566,15426,38709197,3479,754307716
5395477837,183811054,2243163164,15285,38745045,3504,745499621
5422326686,183784581,2245164824,15342,38706286,3440,756745273
5440248696,183703350,2239987170,15367,38692955,3481,754110358
5401601802,183386297,2250993656,15263,38786221,3455,747216880
5431660598,183475870,2235610948,15458,38788196,3488,757726122
5410086756,183471334,2254497391,15244,38613955,3445,751202245
5427606432,183459509,2251461911,15339,38586666,3495,755700507
5417595949,183804391,2256259532,15338,38749959,3488,750770397
5385975645,182527292,2237667655,15139,38862701,3450,743047399
5393515053,182848663,2248189796,15697,38684241,3554,745052920
5429269393,183936301,2244609944,15157,38503590,3460,753981940
5442682331,183812555,2242467424,15363,38625742,3480,758840136
5440032214,184284721,2251455861,15429,38714180,3505,756394681
5401380444,183075700,2242051470,15261,38927069,3458,746143094
5446823686,183752110,2233123764,15372,38760901,3470,757549838
5449717252,183905467,2242795026,15090,38571146,3437,760251654
5378255881,183502833,2248668505,15416,38865514,3487,742245135
