cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
338642773,53946478,133790,233243261,583,1923244,82160491
328543957,52810006,131727,232099041,561,1921322,81308874
339873811,53488170,130214,231964937,562,1919858,84767321
341923696,53871325,136461,229011728,580,1921096,85656741
341759450,53875179,136437,232977421,678,1882987,85430307
336953776,53924747,133505,233084722,554,1924673,81945545
328507548,52893309,132921,232987664,581,1925102,81929236
341465314,53817989,132161,230756343,643,1918339,85444104
341820722,53897933,132819,229808085,534,1924974,85554976
341702939,53848519,135941,232956126,568,1880651,84845631
335632619,53928921,133621,233095032,564,1924507,82056062
329285499,52603650,133080,231861357,559,1914759,82057994
342090358,53926949,133168,230077569,614,1917426,85432150
341916584,53963692,132704,230391950,555,1921379,85782580
341971735,53883548,132409,232765437,556,1881670,84653562
333846593,53788595,133948,232553770,610,1921715,81745585
331305915,52672325,132050,232918823,586,1922372,82341227
342006484,53873267,132752,228781499,566,1920630,85451480
341983523,53475919,137847,230163750,591,1897960,84560138
342003887,53434700,131829,231187497,580,1875889,83347486
331665195,53450313,139595,231713475,665,1912536,81185732
333289353,52702702,133425,231959258,615,1915284,83227494
341993312,53964486,134971,228413073,627,1919471,85486146
341709045,53942626,136759,232760690,645,1904489,85483158
342080244,53844957,135380,232681918,574,1899815,83247437
330101698,53628375,134207,232994183,589,1921600,82137011
335295784,52968054,132086,233004517,584,1921014,83455969
341796177,53920966,132834,227673120,527,1918198,85650076
342040992,53930007,135240,233086880,561,1904112,85744947
341693513,53640361,134051,232106102,572,1899119,82822072
328211892,53290472,132077,231974249,559,1917376,81730568
336681692,53159414,128804,232081187,593,1918435,83998485
